Site_No,,,,,,,,,,,,,,,,,,,,,,,
Site_No,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Dut_No,Site_No,Dut_Pass,SW_Bin,Data_Num,OS_VCC,OS_SW,Vf,Isw,Ivcc,garbage,,Vcc,Vcc1,Icc_5V,Icc_1V,Icc3,Vcc_on,Vcc_off,SW_Freq_debug,BlankingTime,Tbodydiode,Ivcc_GateOn,Iq,
1203,0,TRUE,1,17,-0.5084,-0.4807,-0.606,49.8454,278.7068,,,4.383,7.8075,-31.1781,-18.819,78.9038,3.85,3.64,26.3158,3.4,0,1.191,83.3386
1204,0,TRUE,1,17,-0.5074,-0.4801,-0.607,49.9281,290.5623,,,4.3824,7.8223,-31.7865,-19.42,79.0869,3.85,3.67,20.8333,3.6,0,1.208,83.9295
1205,0,TRUE,1,17,-0.5069,-0.4793,-0.605,50.7608,283.4248,,,4.3822,7.7951,-32.2424,-19.697,80.1977,3.85,3.69,21.9298,3.4,0,1.217,85.1113
1206,0,TRUE,1,17,-0.5073,-0.4802,-0.606,50.7844,276.7481,,,4.3816,7.753,-31.573,-19.252,79.533,3.82,3.65,17.8571,3.6,0,1.205,83.9
1207,0,TRUE,1,17,-0.5076,-0.4791,-0.606,50.9763,284.3081,,,4.379,7.79,-32.4451,-19.713,80.375,3.83,3.65,21.9298,3.4,0,1.221,84.8602
1208,0,TRUE,1,17,-0.5078,-0.4783,-0.605,51.0236,295.6466,,,4.3792,7.8129,-32.7386,-19.918,81.5154,3.85,3.65,21.9298,3.4,0,1.231,86.1306
1209,0,TRUE,1,17,-0.5077,-0.4812,-0.608,51.3218,273.0553,,,4.3792,7.8298,-32.2522,-19.865,80.4548,3.84,3.66,21.925,3.4,0,1.202,84.875
1210,0,TRUE,1,17,-0.5086,-0.4816,-0.607,51.3868,277.3537,,,4.3788,7.8138,-32.1295,-19.646,80.2184,3.86,3.66,21.925,3.4,0,1.206,84.9341
1211,0,TRUE,1,17,-0.509,-0.4824,-0.607,50.4064,275.3744,,,4.3815,7.8518,-32.1883,-19.704,78.5227,3.84,3.65,26.3227,3.4,0,1.189,83.2057
1212,0,TRUE,1,17,-0.5085,-0.4825,-0.607,50.2322,271.4954,,,4.3826,7.7957,-32.2562,-19.68,77.8166,3.83,3.64,25,3.6,0,1.186,82.3489
1213,0,TRUE,1,17,-0.5067,-0.4789,-0.606,50.6456,275.4837,,,4.3804,7.8898,-32.0526,-19.562,78.8979,3.87,3.67,25,3.6,0,1.189,83.4273
1214,0,TRUE,1,17,-0.5072,-0.477,-0.605,49.8779,281.8649,,,4.3803,7.755,-32.0034,-19.527,78.4961,3.81,3.65,20.829,3.6,0,1.196,83.1318
1215,0,TRUE,1,17,-0.5079,-0.4741,-0.602,49.7804,279.0938,,,4.3835,7.7244,-32.7377,-19.922,78.4725,3.81,3.64,20.8333,3.6,0,1.192,83.4864
1216,0,TRUE,1,17,-0.5066,-0.4739,-0.604,49.8218,263.6666,,,4.3847,7.7363,-32.5132,-19.962,76.9717,3.81,3.62,26.3158,3.4,0,1.175,81.4183
1217,0,TRUE,1,17,-0.5078,-0.4737,-0.604,50.5009,283.7763,,,4.3832,7.8025,-32.4617,-19.785,79.5892,3.84,3.66,0,3.4,0,1.216,84.5352
1218,0,TRUE,1,17,-0.5081,-0.4729,-0.603,50.6131,279.8796,,,4.383,7.7694,-32.0864,-19.404,79.2228,3.82,3.65,0,3.6,0,1.208,84.2102
1219,0,TRUE,1,17,-0.5081,-0.466,-0.604,49.6741,268.748,,,4.3855,7.7144,-31.889,-19.594,77.7989,3.82,3.63,0,3.6,0,1.183,82.5409
1220,0,TRUE,1,17,-0.5081,-0.4687,-0.604,50.182,281.3893,,,4.3841,7.8432,-32.2824,-19.405,79.7369,3.87,3.65,0,3.6,0,1.197,84.7125
1221,0,TRUE,1,17,-0.5078,-0.4665,-0.602,50.5482,260.3962,,,4.3844,7.8018,-32.2968,-19.834,78.2982,3.83,3.64,20.8333,3.6,0,1.178,82.8364
1222,0,TRUE,1,17,-0.5077,-0.4664,-0.6,50.2854,272.4231,,,4.385,7.7116,-32.0563,-19.498,77.855,3.81,3.64,25,3.6,0,1.191,82.3784
1223,0,TRUE,1,17,-0.508,-0.4677,-0.604,49.9605,278.89,,,4.3835,7.8182,-31.9102,-19.438,78.1652,3.85,3.65,25,3.6,0,1.195,83.3239
1224,0,TRUE,1,17,-0.5074,-0.4685,-0.606,50.0048,284.8546,,,4.3829,7.8269,-32.4749,-19.626,79.8816,3.85,3.64,0,3.6,0,1.207,84.2545
1225,0,TRUE,1,17,-0.5072,-0.4655,-0.601,50.2233,265.6667,,,4.3833,7.8115,-31.8981,-19.452,78.5109,3.84,3.66,20.8333,3.6,0,1.181,83.0875
1226,0,TRUE,1,17,-0.5071,-0.4699,-0.601,50.3001,265.9591,,,4.3831,7.8067,-31.8437,-19.596,78.0618,3.84,3.66,26.3158,3.4,0,1.174,82.4966
1227,0,TRUE,1,17,-0.5085,-0.4736,-0.603,50.4005,284.4026,,,4.3848,7.7306,-31.9742,-19.389,80.1032,3.82,3.65,25,3.6,0,1.208,84.9931
1228,0,TRUE,1,17,-0.5086,-0.4747,-0.603,50.7667,293.0557,,,4.3855,7.7838,-32.4713,-19.76,79.861,3.84,3.65,65.7895,3.4,0,1.216,84.9193
1229,0,TRUE,1,17,-0.5067,-0.4727,-0.602,51.6436,274.3138,,,4.3831,7.7742,-32.4989,-19.897,80.1948,3.83,3.65,16.4582,3.4,0,1.217,84.9193
1230,0,TRUE,1,17,-0.508,-0.4756,-0.602,51.6112,270.2576,,,4.3835,7.7136,-32.0813,-19.597,79.1638,3.81,3.64,21.9298,3.4,0,1.21,83.9148
1231,0,TRUE,1,17,-0.5081,-0.4794,-0.605,50.9822,285.2475,,,4.3855,7.7188,-32.1572,-19.694,80.0353,3.82,3.65,0,3.4,0,1.218,84.417
1232,0,TRUE,1,17,-0.5081,-0.4798,-0.605,51.2716,285.1648,,,4.3858,7.7873,-32.646,-19.845,79.8816,3.84,3.65,21.9202,3.4,0,1.221,85.067
1233,0,TRUE,1,17,-0.5068,-0.4806,-0.607,50.9586,280.5414,,,4.3848,7.736,-31.7497,-19.419,81.2081,3.81,3.64,21.9298,3.4,0,1.214,86.0124
1234,0,FALSE,8,14,-0.5025,-0.4243,-0.553,51.0442,287.7587,,,4.3833,7.7315,-31.0282,-18.824,80.7325,3.8,3.64,113.6364,8.8888
1235,0,TRUE,1,17,-0.5073,-0.484,-0.608,51.3336,271.6461,,,4.3855,7.7183,-30.8276,-18.746,79.3085,3.82,3.65,21.9298,3.4,0,1.198,83.6193
1236,0,TRUE,1,17,-0.5073,-0.4847,-0.609,51.4281,286.577,,,4.3859,7.7721,-31.0498,-18.74,80.2362,3.83,3.66,21.9298,3.4,0,1.218,85.1556
1237,0,TRUE,1,17,-0.5067,-0.4845,-0.611,52.5708,280.7925,,,4.3823,7.7805,-31.9404,-19.335,82.5346,3.82,3.66,23.1374,3.2,0,1.229,87.4897
1238,0,TRUE,1,17,-0.5069,-0.4846,-0.611,52.5472,281.7172,,,4.383,7.7204,-32.22,-19.53,82.5523,3.83,3.66,27.7778,3.2,0,1.241,87.2828
1239,0,TRUE,1,17,-0.5067,-0.4834,-0.609,52.7834,290.9257,,,4.3841,7.7798,-32.0019,-19.09,83.35,3.83,3.66,27.7778,3.2,0,1.262,87.9476
1240,0,TRUE,1,17,-0.5063,-0.4826,-0.609,52.8543,289.029,,,4.3859,7.7454,-32.3704,-19.261,82.7886,3.83,3.66,19.8413,3.2,0,1.252,87.7851
1241,0,TRUE,1,17,-0.5062,-0.4638,-0.603,52.9045,291.3097,,,4.3826,7.764,-31.8865,-19.174,82.6025,3.84,3.66,21.9298,3.4,0,1.251,87.3567
1242,0,TRUE,1,17,-0.5069,-0.4658,-0.604,52.5945,292.5328,,,4.3834,7.7175,-31.7782,-19.293,82.9157,3.82,3.65,19.8413,3.2,0,1.252,87.7851
1243,0,FALSE,3,4,-0.5065,-0.4737,-0.611,84.4907
1244,0,TRUE,1,17,-0.506,-0.4682,-0.607,51.0176,285.286,,,4.3843,7.7526,-30.959,-18.693,80.9777,3.82,3.65,21.9298,3.4,0,1.223,85.8204
1245,0,TRUE,1,17,-0.5064,-0.4667,-0.604,50.8995,271.522,,,4.3844,7.7209,-30.9856,-18.975,79.4355,3.81,3.63,0,3.4,0,1.208,83.9148
1246,0,TRUE,1,17,-0.5078,-0.4683,-0.603,51.1623,289.1235,,,4.3836,7.7755,-31.2368,-18.783,81.5065,3.84,3.65,21.9298,3.4,0,1.224,86.6329
1247,0,TRUE,1,17,-0.5068,-0.47,-0.602,51.2332,276.113,,,4.3856,7.8011,-30.7976,-18.58,80.1771,3.86,3.66,21.9298,3.4,0,1.211,84.9193
1248,0,TRUE,1,17,-0.5069,-0.469,-0.603,51.5255,272.5442,,,4.3853,7.7832,-30.807,-18.651,80.5404,3.84,3.65,0,3.4,0,1.209,84.9045
1249,0,TRUE,1,17,-0.5067,-0.4794,-0.607,51.9566,285.9861,,,4.3834,7.7387,-32.7925,-19.938,81.3263,3.83,3.66,26.3089,3.4,0,1.228,85.7465
1250,0,TRUE,1,17,-0.508,-0.4816,-0.608,52.1781,283.2121,,,4.3831,7.7971,-32.3344,-19.54,81.536,3.84,3.66,21.9298,3.4,0,1.225,86.6033
1251,0,TRUE,1,17,-0.5086,-0.4849,-0.609,51.3484,279.0938,,,4.3838,7.7969,-32.1259,-19.511,80.5966,3.84,3.65,21.9298,3.4,0,1.215,85.4659
1252,0,TRUE,1,17,-0.5078,-0.4847,-0.609,50.9704,272.0242,,,4.3845,7.7324,-31.969,-19.473,79.8403,3.82,3.64,0,3.4,0,1.205,84.7568
1253,0,TRUE,1,17,-0.5077,-0.4839,-0.61,51.0147,289.7794,,,4.381,7.7516,-32.4361,-19.609,80.9747,3.83,3.65,21.925,3.4,0,1.217,85.7613
1254,0,TRUE,1,17,-0.5081,-0.4846,-0.609,51.2627,289.806,,,4.3818,7.8168,-32.2883,-19.57,80.2214,3.85,3.65,26.3158,3.4,0,1.218,85.0227
1255,0,TRUE,1,17,-0.508,-0.479,-0.606,49.5206,276.822,,,4.3839,7.7225,-32.0193,-19.696,78.9392,3.83,3.63,0,3.6,0,1.194,83.2943
1256,0,TRUE,1,17,-0.5072,-0.4775,-0.605,49.5678,299.8269,,,4.383,7.8066,-31.9161,-19.253,79.985,3.84,3.64,15.6274,3.6,0,1.214,84.5943
1257,0,TRUE,1,17,-0.5067,-0.4802,-0.607,50.1879,264.3254,,,4.3806,7.73,-31.9218,-19.523,78.9895,3.81,3.64,21.9202,3.4,0,1.178,83.25
1258,0,TRUE,1,17,-0.5063,-0.4843,-0.61,50.0668,272.3906,,,4.3817,7.764,-31.8256,-19.429,78.434,3.82,3.65,20.8333,3.6,0,1.193,82.9103
1259,0,TRUE,1,17,-0.5065,-0.4911,-0.617,50.3415,269.7465,,,4.3834,7.7572,-31.8663,-19.568,78.3159,3.8,3.64,21.9298,3.4,0,1.184,82.3637
1260,0,TRUE,1,17,-0.5073,-0.4896,-0.615,50.1643,285.4928,,,4.3825,7.7802,-31.6542,-19.068,79.8964,3.83,3.65,32.9056,3.4,0,1.2,85.067
1261,0,TRUE,1,17,-0.507,-0.4929,-0.618,50.56,262.9635,,,4.3819,7.7621,-31.7057,-19.302,78.694,3.84,3.64,0,3.4,0,1.186,83.7523
1262,0,TRUE,1,17,-0.5082,-0.4914,-0.615,51.0354,294.5771,,,4.3817,7.8715,-32.1215,-19.061,81.3263,3.87,3.65,21.9298,3.4,0,1.224,86.3226
1263,0,TRUE,1,17,-0.5069,-0.4822,-0.609,50.2352,293.3541,,,4.3844,7.7752,-32.0763,-19.323,79.1608,3.84,3.65,25,3.6,0,1.215,84.2398
1264,0,TRUE,1,17,-0.5071,-0.4681,-0.603,50.1495,274.754,,,4.3843,7.7942,-32.0923,-19.497,77.8905,3.85,3.64,20.8333,3.6,0,1.187,82.1273
1265,0,TRUE,1,17,-0.5067,-0.467,-0.604,50.6515,286.5829,,,4.3824,7.8438,-32.2981,-19.538,79.5389,3.84,3.66,26.3158,3.4,0,1.207,84.0625
1266,0,TRUE,1,17,-0.5072,-0.4665,-0.603,50.1495,280.8221,,,4.3832,7.7455,-31.9551,-19.598,79.2199,3.81,3.64,26.3227,3.4,0,1.2,83.9739
1267,0,TRUE,1,17,-0.5072,-0.4683,-0.607,50.0314,266.3196,,,4.3833,7.7354,-32.2937,-19.642,78.0086,3.83,3.64,20.8333,3.6,0,1.182,82.3341
1268,0,TRUE,1,17,-0.5072,-0.4667,-0.607,50.1052,281.4838,,,4.3825,7.791,-31.9953,-19.353,78.9304,3.84,3.64,25,3.6,0,1.194,83.3239
1269,0,TRUE,1,17,-0.5086,-0.4669,-0.6,50.0846,285.1412,,,4.3809,7.7925,-32.3117,-19.566,79.4149,3.84,3.65,26.3227,3.4,0,1.197,84.2398
1270,0,TRUE,1,17,-0.507,-0.466,-0.601,50.0934,277.98,,,4.3813,7.7859,-32.3943,-19.614,79.0869,3.83,3.64,15.625,3.6,0,1.193,83.7227
1271,0,TRUE,1,17,-0.5084,-0.4665,-0.6,50.1377,280.1071,,,4.3812,7.7552,-32.6211,-19.985,78.8742,3.82,3.63,25,3.6,0,1.199,83.4864
1272,0,TRUE,1,17,-0.5085,-0.468,-0.601,50.0166,268.2664,,,4.3821,7.7776,-32.2384,-19.795,78.3247,3.83,3.63,26.3158,3.4,0,1.183,82.3784
1273,0,TRUE,1,17,-0.5076,-0.4657,-0.599,50.9675,280.5414,,,4.3779,7.8023,-32.4438,-19.71,78.9599,3.85,3.66,0,3.4,0,1.216,83.9295
1274,0,TRUE,1,17,-0.5085,-0.4641,-0.597,51.0058,278.9993,,,4.3786,7.8073,-32.02,-19.401,80.7384,3.83,3.66,21.925,3.4,0,1.207,85.5545
1275,0,TRUE,1,17,-0.5085,-0.4775,-0.603,51.0236,272.943,,,4.3804,7.7812,-32.9065,-20.237,78.8476,3.84,3.65,0,3.4,0,1.208,83.6045
1276,0,TRUE,1,17,-0.5075,-0.4782,-0.606,51.1299,283.407,,,4.3791,7.7972,-32.8088,-19.888,80.6941,3.85,3.65,10.9649,3.4,0,1.224,85.259
1277,0,TRUE,1,17,-0.5084,-0.4748,-0.602,51.1151,288.7424,,,4.3818,7.7771,-32.3691,-19.792,80.4814,3.83,3.67,18.797,3.4,0,1.221,85.0818
1278,0,TRUE,1,17,-0.507,-0.4735,-0.603,50.6987,291.3895,,,4.3809,7.7657,-32.1611,-19.583,80.8625,3.83,3.65,26.3089,3.4,0,1.222,85.2295
1279,0,TRUE,1,17,-0.5071,-0.4786,-0.606,50.0639,261.4302,,,4.3821,7.7895,-31.3786,-19.339,77.9023,3.83,3.66,21.9298,3.4,0,1.177,82.0978
1280,0,TRUE,1,17,-0.508,-0.4793,-0.605,49.8277,269.8263,,,4.3834,7.8263,-31.7192,-19.288,77.7812,3.85,3.66,25,3.6,0,1.185,82.275
1281,0,TRUE,1,17,-0.5072,-0.4766,-0.604,50.0019,276.0775,,,4.3817,7.793,-31.2814,-19.227,78.1091,3.83,3.65,21.9298,3.4,0,1.188,82.5262
1282,0,TRUE,1,17,-0.5082,-0.4801,-0.604,49.8336,269.8854,,,4.3822,7.7265,-30.3862,-18.278,78.1918,3.8,3.64,20.8333,3.6,0,1.166,82.0535
1283,0,TRUE,1,17,-0.5087,-0.4776,-0.605,50.5127,269.6402,,,4.3803,7.7521,-31.3544,-19.122,78.2834,3.82,3.66,21.9346,3.4,0,1.2,83.9
1284,0,TRUE,1,17,-0.5087,-0.478,-0.605,50.4478,292.5003,,,4.3786,7.7249,-32.0621,-19.548,81.2672,3.82,3.65,21.925,3.4,0,1.227,85.9829
1285,0,TRUE,1,17,-0.5071,-0.4757,-0.604,51.9596,289.2447,,,4.377,7.7778,-32.1372,-19.549,81.7428,3.86,3.67,69.4444,3.2,0,1.243,86.559
1286,0,TRUE,1,17,-0.5073,-0.4726,-0.602,51.8031,282.4439,,,4.3783,7.7182,-32.3608,-19.523,81.0929,3.83,3.67,21.9298,3.4,0,1.236,85.7761
1287,0,FALSE,8,1,-0.1652
1288,0,FALSE,8,1,-0.0636
1289,0,TRUE,1,17,-0.5083,-0.4787,-0.603,51.6614,277.466,,,4.3788,7.7579,-31.4774,-19.022,81.0752,3.84,3.67,27.7778,3.2,0,1.222,86.0567
1290,0,TRUE,1,17,-0.5081,-0.4788,-0.603,51.7086,297.0617,,,4.3773,7.7234,-31.6902,-19.075,82.9334,3.82,3.66,27.7778,3.2,0,1.243,87.9328
1291,0,TRUE,1,17,-0.5082,-0.4668,-0.598,50.4153,293.227,,,4.3788,7.758,-31.646,-19.319,81.3351,3.84,3.66,21.9298,3.4,0,1.225,86.1602
1292,0,TRUE,1,17,-0.5084,-0.4634,-0.596,50.2735,283.8472,,,4.3802,7.7425,-31.5927,-19.285,79.6571,3.82,3.66,26.3158,3.4,0,1.208,84.4761
1293,0,TRUE,1,17,-0.5086,-0.4673,-0.601,50.2706,263.7996,,,4.3827,7.7995,-30.4718,-18.586,77.3439,3.84,3.65,21.9154,3.4,0,1.179,82.0091
1294,0,FALSE,3,4,-0.5085,-0.4751,-0.615,149.3285
1295,0,TRUE,1,17,-0.5074,-0.4798,-0.607,51.2805,279.0495,,,4.3845,7.7692,-31.5379,-19.082,80.4045,3.83,3.66,21.9298,3.4,0,1.214,85.3329
1296,0,TRUE,1,17,-0.507,-0.4819,-0.608,50.5659,292.6716,,,4.3846,7.7192,-31.2402,-18.941,80.2923,3.81,3.64,21.9298,3.4,0,1.217,85.2738
1297,0,TRUE,1,17,-0.5072,-0.481,-0.608,50.4891,282.4942,,,4.3846,7.7688,-31.5118,-19.222,80.0175,3.83,3.65,21.8962,3.4,0,1.211,84.9045
1298,0,TRUE,1,17,-0.5066,-0.4768,-0.606,51.8976,280.0274,,,4.3841,7.7952,-31.8733,-19.305,82.1919,3.84,3.68,0,3.4,0,1.229,86.9431
1299,0,TRUE,1,17,-0.507,-0.4824,-0.608,51.1564,275.5753,,,4.3808,7.7283,-31.9798,-19.646,79.2672,3.82,3.66,26.3227,3.4,0,1.204,83.9591
1300,0,TRUE,1,17,-0.509,-0.4852,-0.61,51.1919,277.5487,,,4.3809,7.8118,-31.6614,-19.084,80.378,3.84,3.66,26.3227,3.4,0,1.207,85.259
1301,0,TRUE,1,17,-0.5084,-0.4818,-0.607,50.9852,288.1191,,,4.381,7.7917,-31.2889,-18.373,81.2465,3.86,3.65,18.797,3.4,0,1.222,86.042
1302,0,TRUE,1,17,-0.5087,-0.485,-0.609,50.87,283.1116,,,4.3804,7.7889,-32.4638,-19.696,80.2598,3.84,3.65,21.9298,3.4,0,1.213,84.9784
1303,0,TRUE,1,17,-0.5079,-0.4799,-0.608,51.124,274.949,,,4.3788,7.84,-32.8041,-20.342,80.4725,3.86,3.67,21.9443,3.4,0,1.204,84.8306
1304,0,TRUE,1,17,-0.5085,-0.4856,-0.609,51.4104,282.7807,,,4.3816,7.7133,-32.3267,-19.897,81.2111,3.83,3.65,21.9298,3.4,0,1.217,85.6431
1305,0,TRUE,1,17,-0.5077,-0.4844,-0.611,50.5393,292.0128,,,4.3818,7.7731,-32.0816,-19.591,80.8241,3.83,3.64,18.7935,3.4,0,1.219,85.8943
1306,0,TRUE,1,17,-0.5078,-0.4835,-0.607,50.0285,277.7112,,,4.3843,7.7784,-31.6423,-19.478,78.8861,3.83,3.65,21.9298,3.4,0,1.197,83.8261
1307,0,TRUE,1,17,-0.5081,-0.4789,-0.606,49.5117,279.7733,,,4.3829,7.7457,-31.4727,-19.302,78.9008,3.82,3.64,26.2674,3.4,0,1.193,83.6636
1308,0,TRUE,1,17,-0.508,-0.4693,-0.601,49.9487,276.8367,,,4.3815,7.6959,-31.2387,-18.878,79.1431,3.81,3.64,16.4474,3.4,0,1.201,84.1659
1309,0,TRUE,1,17,-0.5085,-0.4687,-0.603,50.0166,272.0065,,,4.3821,7.7459,-30.7592,-18.652,78.9924,3.82,3.65,26.3019,3.4,0,1.19,83.2352
1310,0,TRUE,1,17,-0.5072,-0.4714,-0.609,50.5422,284.9108,,,4.3804,7.7624,-31.0805,-18.873,80.6941,3.83,3.65,26.2812,3.4,0,1.216,85.2147
1311,0,FALSE,3,4,-0.5083,-0.4823,-0.617,500.7632
1312,0,TRUE,1,17,-0.5082,-0.4749,-0.612,51.6082,286.6242,,,4.3776,7.6944,-31.8615,-19.359,82.0826,3.81,3.65,19.8413,3.2,0,1.239,86.7806
1313,0,TRUE,1,17,-0.5082,-0.4767,-0.612,51.9005,303.756,,,4.3779,7.7709,-32.0062,-19.135,82.8359,3.82,3.67,14.6177,3.4,0,1.269,87.859
1314,0,TRUE,1,17,-0.5063,-0.4739,-0.606,52.3169,307.8122,,,4.3803,7.7739,-34.2478,-20.786,84.4076,3.83,3.68,23.1481,3.2,0,1.27,89.218
1315,0,FALSE,8,14,-0.4901,-0.4569,-0.592,52.0216,229.8137,,,4.3985,7.7364,-31.9246,-18.378,88.1004,3.81,3.64,0,2
1316,0,TRUE,1,17,-0.5083,-0.4818,-0.609,51.8622,294.2078,,,4.3782,7.7891,-32.1333,-19.506,82.8034,3.83,3.68,27.7239,3.2,0,1.251,87.6817
1317,0,TRUE,1,17,-0.5084,-0.4818,-0.607,51.8474,283.7025,,,4.3795,7.7372,-31.7374,-19.364,80.7738,3.82,3.68,27.7778,3.2,0,1.228,85.8056
1318,0,TRUE,1,17,-0.5082,-0.4844,-0.608,50.1613,285.218,,,4.3798,7.7511,-31.8643,-19.414,80.6291,3.82,3.66,21.9298,3.4,0,1.221,85.4659
1319,0,TRUE,1,17,-0.5082,-0.4861,-0.609,50.1377,295.812,,,4.381,7.6957,-31.406,-19.001,80.0825,3.81,3.65,21.9298,3.4,0,1.226,84.9341
1320,0,TRUE,1,17,-0.5072,-0.4838,-0.61,50.1111,275.2089,,,4.3818,7.7595,-30.8259,-18.652,80.0323,3.84,3.65,21.9298,3.4,0,1.195,84.7863
1321,0,TRUE,1,17,-0.5078,-0.4866,-0.61,50.0875,278.9402,,,4.3821,7.7442,-30.9225,-18.561,78.6763,3.82,3.65,21.9346,3.4,0,1.2,83.4125
1322,0,TRUE,1,17,-0.5072,-0.4849,-0.61,49.5619,271.1941,,,4.3827,7.7623,-31.453,-19.355,78.5079,3.84,3.66,20.8333,3.6,0,1.186,82.7773
1323,0,TRUE,1,17,-0.5074,-0.4841,-0.611,49.6712,272.237,,,4.3823,7.7655,-31.2014,-19.15,78.5788,3.84,3.65,26.3158,3.4,0,1.188,83.0432
1324,0,TRUE,1,17,-0.5082,-0.4918,-0.616,51.0117,301.239,,,4.3827,7.8082,-32.2298,-19.675,80.5493,3.85,3.64,18.797,3.4,0,1.231,85.6431
1325,0,TRUE,1,17,-0.5083,-0.4925,-0.617,51.5551,264.1423,,,4.3831,7.8173,-31.8432,-19.637,79.0308,3.85,3.66,21.9298,3.4,0,1.195,84.0477
1326,0,TRUE,1,17,-0.5072,-0.4964,-0.622,50.7696,279.4011,,,4.3801,7.7556,-32.7859,-20.127,79.9348,3.81,3.65,26.3158,3.4,0,1.216,84.9341
1327,0,TRUE,1,17,-0.507,-0.4906,-0.616,50.7667,273.2119,,,4.3795,7.847,-32.7192,-20.015,80.4577,3.84,3.66,26.3158,3.4,0,1.202,84.9931
1328,0,TRUE,1,17,-0.5085,-0.4869,-0.611,50.9586,288.5209,,,4.3792,7.7986,-31.7855,-18.887,81.0988,3.84,3.66,26.3019,3.4,0,1.21,85.6727
1329,0,TRUE,1,17,-0.5085,-0.4875,-0.612,51.1623,267.5101,,,4.3798,7.7785,-32.0201,-19.617,78.6852,3.84,3.65,10.1225,3.4,0,1.199,83.0727
1330,0,TRUE,1,17,-0.5087,-0.4869,-0.612,50.2647,283.6611,,,4.3786,7.8672,-32.5215,-19.744,78.7649,3.89,3.66,25,3.6,0,1.198,83.5455
1331,0,TRUE,1,17,-0.5069,-0.4861,-0.613,49.6298,279.7378,,,4.3793,7.7698,-31.9499,-19.629,78.3366,3.83,3.63,20.8333,3.6,0,1.184,82.7625
1332,0,TRUE,1,17,-0.5076,-0.489,-0.614,49.8454,265.7582,,,4.3818,7.7251,-31.4798,-19.055,78.1829,3.82,3.63,25,3.6,0,1.179,82.408
1333,0,TRUE,1,17,-0.5079,-0.4844,-0.611,50.2854,273.2739,,,4.3814,7.8256,-32.0319,-19.65,78.1918,3.85,3.65,20.8333,3.6,0,1.184,82.9398
1334,0,TRUE,1,17,-0.5077,-0.4861,-0.61,49.4261,276.819,,,4.3823,7.7465,-32.1163,-19.653,78.4872,3.81,3.66,26.3158,3.4,0,1.188,82.7921
1335,0,TRUE,1,17,-0.5079,-0.4844,-0.609,49.7775,258.5144,,,4.3835,7.7261,-31.6159,-19.517,76.5965,3.82,3.65,20.8333,3.6,0,1.168,81.1671
1336,0,TRUE,1,17,-0.5069,-0.4854,-0.611,50.5039,268.8189,,,4.3842,7.8006,-31.5365,-19.117,78.6793,3.85,3.65,0,3.6,0,1.186,82.9398
1337,0,TRUE,1,17,-0.5066,-0.4861,-0.612,50.7135,298.4088,,,4.3827,7.8236,-31.9908,-19.188,80.9954,3.85,3.66,26.3158,3.4,0,1.223,86.0567
1338,0,TRUE,1,17,-0.5081,-0.4849,-0.609,49.869,286.2254,,,4.3835,7.7901,-32.4811,-19.829,79.2347,3.84,3.65,25,3.6,0,1.199,83.8704
1339,0,TRUE,1,17,-0.5085,-0.4867,-0.611,50.0609,282.1781,,,4.3834,7.8294,-32.0729,-19.604,79.3351,3.85,3.65,26.3019,3.4,0,1.19,83.8409
1340,0,TRUE,1,17,-0.507,-0.4842,-0.612,50.0048,276.6949,,,4.3818,7.7904,-31.7293,-19.001,78.1475,3.83,3.66,18.7935,3.4,0,1.194,82.6148
1341,0,TRUE,1,17,-0.5075,-0.4837,-0.612,50.1082,292.9434,,,4.3807,7.7562,-32.1255,-19.295,80.2716,3.83,3.65,26.3158,3.4,0,1.212,85.0079
1342,0,TRUE,1,17,-0.507,-0.4768,-0.609,49.9901,272.8514,,,4.3826,7.7259,-30.8973,-18.738,77.2258,3.83,3.64,0,3.6,0,1.187,81.3887
1343,0,TRUE,1,17,-0.5082,-0.4745,-0.608,49.5796,277.1529,,,4.3818,7.8001,-31.9941,-19.493,78.4784,3.83,3.65,15.6299,3.6,0,1.194,83.6341
1344,0,TRUE,1,17,-0.5081,-0.4774,-0.612,50.2292,305.8595,,,4.3833,7.7211,-31.9336,-19.178,80.2864,3.8,3.63,21.9298,3.4,0,1.227,85.1113
1345,0,FALSE,3,4,-0.5057,-0.4402,-0.579,500.3735
1346,0,TRUE,1,17,-0.5081,-0.479,-0.611,50.4478,272.5353,,,4.3834,7.748,-31.5232,-19.196,78.632,3.83,3.65,21.9298,3.4,0,1.199,83.4125
1347,0,FALSE,3,4,-0.5079,-0.4824,-0.614,499.8036
1348,0,TRUE,1,17,-0.507,-0.4843,-0.613,51.8001,292.648,,,4.3837,7.7538,-32.0689,-19.256,81.4858,3.85,3.66,21.9298,3.4,0,1.23,86.1306
1349,0,FALSE,3,4,-0.5081,-0.49,-0.618,489.5898
1350,0,TRUE,1,17,-0.5085,-0.4874,-0.612,51.2332,272.4083,,,4.3846,7.7731,-31.2406,-18.744,79.9644,3.83,3.64,18.797,3.4,0,1.208,85.1556
1351,0,TRUE,1,17,-0.5078,-0.4878,-0.615,51.3159,285.0526,,,4.3824,7.7999,-31.912,-19.32,81.1608,3.85,3.66,21.925,3.4,0,1.218,86.4556
